date,time,quarter,department,day,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2/24/2015,09:08:54,Quarter4,finishing,Tuesday,8,0.7,4.6,960,0,0.0,0,0,8.0,0.791458333
2/24/2015,08:57:49,Quarter4,sweing,Tuesday,7,0.75,30.1,5640,45,0.0,0,1,59.0,0.750727326
2/24/2015,23:17:00,Quarter4,sweing,Tuesday,6,0.75,18.79,3360,45,0.0,0,0,33.0,0.75065101
2/24/2015,18:24:28,Quarter4,sweing,Tuesday,11,0.75,11.61,3360,34,0.0,0,2,57.0,0.750437269
2/24/2015,10:12:55,Quarter4,sweing,Tuesday,3,0.75,29.4,5340,45,0.0,0,2,60.0,0.750176991
2/24/2015,15:51:31,Quarter4,finishing,Tuesday,6,0.75,2.9,1800,0,0.0,0,0,15.0,0.726933333
2/24/2015,20:25:46,Quarter4,finishing,Tuesday,9,0.7,2.9,1800,0,0.0,0,0,15.0,0.726933333
2/24/2015,18:54:28,Quarter4,sweing,Tuesday,2,0.7,30.33,1680,30,0.0,0,1,59.0,0.700623
2/24/2015,13:14:03,Quarter4,sweing,Tuesday,8,0.7,29.4,4560,40,0.0,0,2,58.0,0.700518519
2/24/2015,21:51:39,Quarter4,sweing,Tuesday,9,0.7,18.79,3000,30,0.0,0,1,52.0,0.700256795
2/24/2015,17:38:42,Quarter4,finishing,Tuesday,11,0.7,2.9,960,0,0.0,0,0,8.0,0.5046875
2/24/2015,06:54:18,Quarter4,sweing,Tuesday,10,0.7,21.25,6360,0,0.0,0,1,53.0,0.471108491
2/24/2015,23:36:41,Quarter4,finishing,Tuesday,2,0.7,3.9,960,0,0.0,0,0,8.0,0.325
2/24/2015,23:38:36,Quarter4,sweing,Tuesday,1,0.6,22.53,5040,0,0.0,0,1,42.0,0.268214286
2/25/2015,19:47:26,Quarter4,sweing,Wednesday,9,0.75,18.79,6240,56,0.0,0,1,52.0,0.970816667
2/25/2015,23:39:37,Quarter4,finishing,Wednesday,5,0.8,4.6,1080,0,0.0,0,0,9.0,0.902962963
2/25/2015,15:05:17,Quarter4,finishing,Wednesday,3,0.8,4.6,2400,0,0.0,0,0,20.0,0.900833333
2/25/2015,09:52:06,Quarter4,finishing,Wednesday,12,0.8,4.6,1800,0,0.0,0,0,15.0,0.899555556
2/25/2015,11:19:36,Quarter4,finishing,Wednesday,10,0.7,2.9,1200,0,0.0,0,0,10.0,0.845833333
2/25/2015,18:55:37,Quarter4,sweing,Wednesday,4,0.8,30.1,4080,50,0.0,0,1,59.0,0.800808642
2/25/2015,09:42:02,Quarter4,sweing,Wednesday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
2/25/2015,10:03:22,Quarter4,sweing,Wednesday,7,0.8,30.1,7080,50,0.0,0,2,59.0,0.800115819
2/25/2015,07:50:37,Quarter4,sweing,Wednesday,6,0.75,18.79,3960,45,0.0,0,1,33.0,0.75065101
2/25/2015,19:39:47,Quarter4,sweing,Wednesday,11,0.75,11.61,3360,45,0.0,0,0,57.0,0.750503571
2/25/2015,06:14:25,Quarter4,sweing,Wednesday,3,0.75,29.4,6960,45,0.0,0,2,58.0,0.750206897
2/25/2015,17:31:33,Quarter4,sweing,Wednesday,8,0.7,29.4,6960,30,0.0,0,1,58.0,0.700362069
2/25/2015,11:39:50,Quarter4,sweing,Wednesday,2,0.7,30.33,3960,30,0.0,0,1,58.0,0.700069811
2/25/2015,13:08:24,Quarter4,sweing,Wednesday,10,0.7,21.82,6240,0,0.0,0,2,52.0,0.700058333
2/25/2015,12:20:50,Quarter4,finishing,Wednesday,7,0.75,4.6,960,0,0.0,0,0,8.0,0.676666667
2/25/2015,20:21:23,Quarter4,finishing,Wednesday,8,0.7,4.6,960,0,0.0,0,0,8.0,0.658541667
2/25/2015,11:56:46,Quarter4,sweing,Wednesday,5,0.8,30.1,1200,49,0.0,0,1,59.0,0.598792339
2/25/2015,14:23:49,Quarter4,sweing,Wednesday,1,0.65,22.53,5040,0,0.0,0,1,42.0,0.581130952
2/25/2015,11:03:16,Quarter4,finishing,Wednesday,2,0.7,3.9,960,0,0.0,0,0,8.0,0.440375
2/25/2015,23:39:50,Quarter4,finishing,Wednesday,6,0.75,2.9,960,0,0.0,0,0,8.0,0.410833333
2/25/2015,14:29:29,Quarter4,finishing,Wednesday,9,0.7,2.9,960,0,0.0,0,0,8.0,0.410833333
2/26/2015,06:07:14,Quarter4,finishing,Thursday,3,0.8,4.6,6300,0,0.0,0,0,15.0,0.921703704
2/26/2015,07:10:14,Quarter4,finishing,Thursday,5,0.8,4.6,7560,0,0.0,0,0,18.0,0.921604938
2/26/2015,06:58:34,Quarter4,sweing,Thursday,7,0.8,30.1,4080,50,0.0,0,1,59.0,0.800808642
2/26/2015,23:18:45,Quarter4,sweing,Thursday,11,0.8,11.61,2820,50,0.0,0,2,57.0,0.800516667
2/26/2015,16:15:10,Quarter4,sweing,Thursday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/26/2015,23:28:17,Quarter4,finishing,Thursday,1,0.5,3.94,3360,0,0.0,0,0,8.0,0.768847222
2/26/2015,11:35:37,Quarter4,sweing,Thursday,6,0.75,18.79,3960,45,0.0,0,0,33.0,0.75065101
2/26/2015,06:22:04,Quarter4,sweing,Thursday,3,0.75,29.4,6840,45,0.0,0,2,57.0,0.750473684
2/26/2015,22:05:45,Quarter4,sweing,Thursday,9,0.75,18.79,5640,45,0.0,0,1,52.0,0.750371895
2/26/2015,17:12:01,Quarter4,sweing,Thursday,8,0.75,29.4,6960,56,0.0,0,2,58.0,0.750206897
2/26/2015,15:40:42,Quarter4,sweing,Thursday,10,0.7,21.82,3240,0,0.0,0,1,52.0,0.700251773
2/26/2015,23:45:48,Quarter4,sweing,Thursday,2,0.7,30.33,6960,0,0.0,0,1,58.0,0.66237931
2/26/2015,18:31:03,Quarter4,finishing,Thursday,12,0.8,4.6,3780,0,0.0,0,0,9.0,0.590617284
2/26/2015,10:26:03,Quarter4,finishing,Thursday,2,0.7,3.9,960,0,0.0,0,0,8.0,0.5565625
2/26/2015,08:20:42,Quarter4,sweing,Thursday,4,0.8,30.1,7080,32,0.0,0,2,59.0,0.495617514
2/26/2015,14:10:55,Quarter4,sweing,Thursday,5,0.35,27.48,6840,38,0.0,0,1,57.0,0.449964912
2/26/2015,13:48:14,Quarter4,finishing,Thursday,10,0.7,2.9,3360,0,0.0,0,0,8.0,0.410833333
2/26/2015,06:48:16,Quarter4,finishing,Thursday,9,0.75,2.9,960,0,0.0,0,0,8.0,0.4078125
2/26/2015,12:26:13,Quarter4,sweing,Thursday,1,0.35,26.66,6600,23,0.0,0,2,55.0,0.378895152
2/26/2015,13:41:29,Quarter4,finishing,Thursday,8,0.75,4.6,3360,0,0.0,0,0,8.0,0.376597222
2/26/2015,22:23:16,Quarter4,finishing,Thursday,6,0.75,2.9,3360,0,0.0,0,0,8.0,0.271875
2/28/2015,07:07:28,Quarter4,finishing,Saturday,3,0.8,4.6,6300,0,0.0,0,0,15.0,0.921703704
2/28/2015,23:22:56,Quarter4,finishing,Saturday,5,0.8,4.6,7560,0,0.0,0,0,18.0,0.921604938
2/28/2015,21:31:48,Quarter4,sweing,Saturday,11,0.8,11.61,0,50,0.0,0,2,58.0,0.800779018
2/28/2015,21:39:44,Quarter4,sweing,Saturday,12,0.8,15.26,1700,62,0.0,0,0,34.0,0.800260821
2/28/2015,22:00:55,Quarter4,sweing,Saturday,7,0.8,30.1,840,38,0.0,0,1,59.0,0.799982853
2/28/2015,19:25:17,Quarter4,finishing,Saturday,1,0.5,3.94,3360,0,0.0,0,0,8.0,0.768847222
2/28/2015,14:43:35,Quarter4,sweing,Saturday,3,0.75,29.4,4440,45,0.0,0,2,57.0,0.750716981
2/28/2015,17:08:00,Quarter4,sweing,Saturday,6,0.75,18.79,3960,45,0.0,0,0,33.0,0.75065101
2/28/2015,16:30:19,Quarter4,sweing,Saturday,8,0.75,29.4,4560,56,0.0,0,2,58.0,0.750425926
2/28/2015,06:31:10,Quarter4,sweing,Saturday,9,0.75,18.79,6240,45,0.0,0,1,52.0,0.750395513
2/28/2015,13:47:12,Quarter4,sweing,Saturday,10,0.7,21.82,6120,40,0.0,0,1,51.0,0.700236601
2/28/2015,06:25:20,Quarter4,sweing,Saturday,2,0.7,30.33,4560,0,0.0,0,1,58.0,0.700211111
2/28/2015,10:10:27,Quarter4,finishing,Saturday,12,0.8,4.6,3780,0,0.0,0,0,9.0,0.590617284
2/28/2015,12:26:45,Quarter4,finishing,Saturday,2,0.7,3.9,960,0,0.0,0,0,8.0,0.5565625
2/28/2015,09:42:59,Quarter4,sweing,Saturday,5,0.5,27.48,6840,30,0.0,0,1,57.0,0.550403509
2/28/2015,18:10:15,Quarter4,sweing,Saturday,1,0.5,26.66,6840,30,0.0,0,2,57.0,0.550349708
2/28/2015,16:31:19,Quarter4,sweing,Saturday,4,0.5,26.66,6960,23,0.0,0,2,58.0,0.500258046
2/28/2015,07:09:09,Quarter4,finishing,Saturday,10,0.7,2.9,3360,0,0.0,0,0,8.0,0.410833333
2/28/2015,14:13:46,Quarter4,finishing,Saturday,9,0.75,2.9,960,0,0.0,0,0,8.0,0.4078125
2/28/2015,20:30:42,Quarter4,finishing,Saturday,8,0.75,4.6,3360,0,0.0,0,0,8.0,0.376597222
2/28/2015,07:07:18,Quarter4,finishing,Saturday,6,0.75,2.9,3360,0,0.0,0,0,8.0,0.271875
3/1/2015,14:21:25,Quarter1,finishing,Sunday,3,0.8,4.6,10500,0,0.0,0,0,25.0,0.936355556
3/1/2015,12:13:12,Quarter1,finishing,Sunday,8,0.75,4.6,3360,0,0.0,0,0,8.0,0.813611111
3/1/2015,22:16:58,Quarter1,sweing,Sunday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
3/1/2015,07:00:13,Quarter1,sweing,Sunday,8,0.75,29.4,6240,56,0.0,0,0,57.0,0.75075
3/1/2015,12:39:17,Quarter1,sweing,Sunday,6,0.75,18.79,3960,45,0.0,0,0,33.0,0.75065101
3/1/2015,12:57:43,Quarter1,sweing,Sunday,3,0.75,29.4,6840,45,0.0,0,0,57.0,0.750473684
3/1/2015,17:03:20,Quarter1,sweing,Sunday,9,0.75,18.79,6240,34,0.0,0,0,52.0,0.750395513
3/1/2015,09:01:05,Quarter1,sweing,Sunday,5,0.6,27.48,6720,38,0.0,0,0,56.0,0.707446429
3/1/2015,23:42:13,Quarter1,sweing,Sunday,10,0.7,21.82,5640,30,0.0,0,0,52.0,0.700236601
3/1/2015,23:27:59,Quarter1,sweing,Sunday,1,0.6,26.66,6840,38,0.0,0,0,57.0,0.700019883
3/1/2015,10:35:38,Quarter1,sweing,Sunday,2,0.7,30.33,1800,0,0.0,0,0,58.0,0.683550607
3/1/2015,13:35:18,Quarter1,sweing,Sunday,11,0.8,11.61,0,50,4.0,20,0,57.0,0.682433036
3/1/2015,16:48:30,Quarter1,finishing,Sunday,4,0.6,3.94,960,0,0.0,0,0,8.0,0.673083333
3/1/2015,10:14:18,Quarter1,finishing,Sunday,10,0.7,2.9,3360,0,0.0,0,0,8.0,0.664583333
3/1/2015,16:39:36,Quarter1,sweing,Sunday,4,0.6,26.66,6840,23,0.0,0,0,57.0,0.600239766
3/1/2015,13:21:08,Quarter1,finishing,Sunday,2,0.7,3.9,960,0,0.0,0,0,8.0,0.585
3/1/2015,17:56:26,Quarter1,sweing,Sunday,7,0.8,30.1,6960,0,3.5,15,0,58.0,0.579511494
3/1/2015,13:51:21,Quarter1,finishing,Sunday,1,0.6,3.94,3360,0,0.0,0,0,8.0,0.448722222
3/1/2015,22:09:58,Quarter1,finishing,Sunday,9,0.75,2.9,960,0,0.0,0,0,8.0,0.447083333
3/1/2015,23:51:12,Quarter1,finishing,Sunday,7,0.8,4.6,3360,0,0.0,0,0,8.0,0.350416667
3/2/2015,10:03:18,Quarter1,finishing,Monday,2,0.7,3.9,1200,0,0.0,0,0,10.0,0.92885
3/2/2015,16:15:20,Quarter1,finishing,Monday,3,0.8,4.6,10080,0,0.0,0,0,24.0,0.86037037
3/2/2015,21:22:22,Quarter1,finishing,Monday,4,0.65,3.94,960,0,0.0,0,0,8.0,0.806879167
3/2/2015,21:35:48,Quarter1,sweing,Monday,1,0.65,26.66,6840,65,0.0,0,0,57.0,0.800579532
3/2/2015,08:52:41,Quarter1,sweing,Monday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
3/2/2015,10:48:43,Quarter1,finishing,Monday,9,0.75,2.9,1200,0,0.0,0,0,10.0,0.8004
3/2/2015,08:01:28,Quarter1,sweing,Monday,11,0.8,11.61,0,50,0.0,0,0,57.0,0.800309211
3/2/2015,20:18:07,Quarter1,sweing,Monday,3,0.8,29.4,4680,50,0.0,0,0,57.0,0.800149813
3/2/2015,20:46:48,Quarter1,sweing,Monday,7,0.8,30.1,7080,0,0.0,0,0,59.0,0.800115819
3/2/2015,15:49:05,Quarter1,finishing,Monday,8,0.75,4.6,3360,0,0.0,0,0,8.0,0.773333333
3/2/2015,11:32:35,Quarter1,sweing,Monday,6,0.75,18.79,2880,34,0.0,0,0,33.0,0.750797009
3/2/2015,15:55:19,Quarter1,sweing,Monday,8,0.75,29.4,6840,45,0.0,0,0,57.0,0.750473684
3/2/2015,23:57:47,Quarter1,sweing,Monday,9,0.75,18.79,6240,45,0.0,0,0,52.0,0.750395513
3/2/2015,15:06:44,Quarter1,sweing,Monday,4,0.65,26.66,6780,55,0.0,0,0,57.0,0.750254867
3/2/2015,10:02:51,Quarter1,sweing,Monday,5,0.65,27.48,6720,34,0.0,0,0,56.0,0.700903571
3/2/2015,23:37:02,Quarter1,sweing,Monday,10,0.7,21.82,3600,30,0.0,0,0,51.0,0.70013604
3/2/2015,06:34:05,Quarter1,finishing,Monday,10,0.7,2.9,3360,0,0.0,0,0,8.0,0.632361111
3/2/2015,06:24:31,Quarter1,finishing,Monday,12,0.8,4.6,3780,0,0.0,0,0,9.0,0.607654321
3/2/2015,21:59:04,Quarter1,finishing,Monday,1,0.65,3.94,3360,0,0.0,0,0,8.0,0.537919444
3/2/2015,11:08:23,Quarter1,finishing,Monday,7,0.8,4.6,3360,0,0.0,0,0,8.0,0.342361111
3/3/2015,14:47:39,Quarter1,finishing,Tuesday,7,0.8,4.6,4200,0,0.0,0,0,10.0,0.999533333
3/3/2015,11:56:49,Quarter1,finishing,Tuesday,3,0.8,4.6,6300,0,0.0,0,0,15.0,0.902962963
3/3/2015,17:22:28,Quarter1,sweing,Tuesday,11,0.8,11.41,0,50,0.0,0,0,56.0,0.800701754
3/3/2015,13:53:28,Quarter1,sweing,Tuesday,1,0.7,26.66,6960,60,0.0,0,0,58.0,0.800566092
3/3/2015,12:54:27,Quarter1,sweing,Tuesday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
3/3/2015,14:06:30,Quarter1,sweing,Tuesday,3,0.8,29.4,6840,50,0.0,0,0,57.0,0.800333333
3/3/2015,23:18:15,Quarter1,sweing,Tuesday,7,0.8,30.1,7080,50,0.0,0,0,59.0,0.800115819
3/3/2015,12:35:06,Quarter1,sweing,Tuesday,4,0.7,26.66,6960,50,0.0,0,0,58.0,0.750770115
3/3/2015,08:52:30,Quarter1,sweing,Tuesday,8,0.75,29.4,6840,56,0.0,0,0,57.0,0.750473684
3/3/2015,20:21:38,Quarter1,sweing,Tuesday,9,0.75,18.79,6240,34,0.0,0,0,52.0,0.750395513
3/3/2015,14:09:09,Quarter1,sweing,Tuesday,6,0.75,20.2,3120,45,0.0,0,0,33.0,0.750212553
3/3/2015,12:59:51,Quarter1,finishing,Tuesday,8,0.75,4.6,3360,0,0.0,0,0,8.0,0.702777778
3/3/2015,07:04:45,Quarter1,sweing,Tuesday,5,0.7,27.48,6840,30,0.0,0,0,57.0,0.700659649
3/3/2015,07:28:37,Quarter1,sweing,Tuesday,10,0.7,21.82,5040,30,0.0,0,0,51.0,0.699984417
3/3/2015,11:51:05,Quarter1,finishing,Tuesday,12,0.8,4.6,3780,0,0.0,0,0,9.0,0.636049383
3/3/2015,13:11:04,Quarter1,finishing,Tuesday,2,0.4,3.9,6300,0,0.0,0,0,15.0,0.567377778
3/3/2015,14:23:25,Quarter1,finishing,Tuesday,1,0.7,3.94,3360,0,0.0,0,0,8.0,0.555430556
3/3/2015,06:33:36,Quarter1,finishing,Tuesday,4,0.7,3.94,3360,0,0.0,0,0,8.0,0.555430556
3/3/2015,23:22:48,Quarter1,finishing,Tuesday,10,0.7,2.9,3360,0,0.0,0,0,8.0,0.463194444
3/3/2015,22:02:46,Quarter1,finishing,Tuesday,5,0.7,4.6,3360,0,0.0,0,0,8.0,0.354444444
3/3/2015,17:39:43,Quarter1,finishing,Tuesday,6,0.75,2.9,3360,0,0.0,0,0,8.0,0.309333333
3/3/2015,14:31:23,Quarter1,sweing,Tuesday,2,0.4,15.28,5400,0,6.5,30,1,45.0,0.30277037
3/4/2015,06:41:28,Quarter1,finishing,Wednesday,3,0.8,4.6,1200,0,0.0,0,0,10.0,0.939166667
3/4/2015,18:17:38,Quarter1,finishing,Wednesday,8,0.8,4.6,960,0,0.0,0,0,8.0,0.930416667
3/4/2015,09:10:56,Quarter1,finishing,Wednesday,12,0.8,4.6,1080,0,0.0,0,0,9.0,0.885925926
3/4/2015,23:44:28,Quarter1,finishing,Wednesday,9,0.75,2.9,960,0,0.0,0,0,8.0,0.83375
3/4/2015,17:29:37,Quarter1,finishing,Wednesday,1,0.7,3.94,960,0,0.0,0,0,8.0,0.806879167
3/4/2015,13:00:10,Quarter1,finishing,Wednesday,4,0.7,3.94,960,0,0.0,0,0,8.0,0.806058333
3/4/2015,21:20:54,Quarter1,sweing,Wednesday,11,0.8,11.41,0,38,0.0,0,0,56.0,0.800701754
3/4/2015,07:02:38,Quarter1,sweing,Wednesday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
3/4/2015,11:20:09,Quarter1,sweing,Wednesday,3,0.8,29.4,6840,63,0.0,0,0,57.0,0.800333333
3/4/2015,09:43:16,Quarter1,sweing,Wednesday,7,0.8,30.1,3960,50,0.0,0,0,59.0,0.800055762
3/4/2015,16:00:19,Quarter1,sweing,Wednesday,4,0.7,26.82,6960,60,0.0,0,0,58.0,0.799975862
3/4/2015,13:34:50,Quarter1,sweing,Wednesday,1,0.7,26.82,6960,50,0.0,0,0,58.0,0.750651724
3/4/2015,09:59:19,Quarter1,sweing,Wednesday,9,0.75,18.79,6240,34,0.0,0,0,52.0,0.750395513
3/4/2015,06:35:26,Quarter1,sweing,Wednesday,5,0.7,27.48,6960,40,0.0,0,0,58.0,0.700424138
3/4/2015,20:29:06,Quarter1,sweing,Wednesday,10,0.7,21.82,5760,30,0.0,0,0,53.0,0.700058333
3/4/2015,23:39:49,Quarter1,finishing,Wednesday,7,0.8,4.6,8400,0,0.0,0,0,20.0,0.684888889
3/4/2015,15:22:17,Quarter1,finishing,Wednesday,5,0.7,4.6,960,0,0.0,0,0,8.0,0.592083333
3/4/2015,12:18:44,Quarter1,finishing,Wednesday,2,0.5,3.9,960,0,0.0,0,0,8.0,0.5403125
3/4/2015,11:55:35,Quarter1,sweing,Wednesday,8,0.8,29.4,6840,0,0.0,0,0,57.0,0.433263158
3/4/2015,22:44:50,Quarter1,sweing,Wednesday,2,0.5,15.28,5520,0,0.0,0,1,46.0,0.404144928
3/4/2015,06:16:38,Quarter1,sweing,Wednesday,6,0.75,18.79,3960,0,0.0,0,0,33.0,0.332146465
3/5/2015,18:44:53,Quarter1,finishing,Thursday,8,0.8,4.6,2640,0,0.0,0,0,22.0,0.980984848
3/5/2015,14:18:11,Quarter1,finishing,Thursday,2,0.6,3.9,960,0,0.0,0,0,8.0,0.950625
3/5/2015,13:35:39,Quarter1,finishing,Thursday,11,0.8,2.9,1200,0,0.0,0,0,10.0,0.927291667
3/5/2015,22:19:40,Quarter1,finishing,Thursday,12,0.8,4.6,1080,0,0.0,0,0,9.0,0.868888889
3/5/2015,18:51:19,Quarter1,finishing,Thursday,1,0.7,3.94,960,0,0.0,0,0,8.0,0.812625
3/5/2015,22:53:11,Quarter1,finishing,Thursday,4,0.7,3.94,960,0,0.0,0,0,8.0,0.812625
3/5/2015,13:24:56,Quarter1,finishing,Thursday,3,0.8,4.6,1800,0,0.0,0,0,15.0,0.810111111
3/5/2015,10:07:34,Quarter1,sweing,Thursday,11,0.8,11.41,3420,50,0.0,0,0,56.0,0.800701754
3/5/2015,06:13:56,Quarter1,sweing,Thursday,3,0.8,29.4,1800,63,0.0,0,0,57.0,0.800534979
3/5/2015,18:48:56,Quarter1,sweing,Thursday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
3/5/2015,13:03:49,Quarter1,sweing,Thursday,1,0.7,26.82,6960,50,0.0,0,0,58.0,0.750651724
3/5/2015,11:56:49,Quarter1,sweing,Thursday,9,0.75,18.79,6240,45,0.0,0,0,52.0,0.750395513
3/5/2015,11:19:48,Quarter1,sweing,Thursday,4,0.7,26.82,7080,50,0.0,0,0,59.0,0.750050847
3/5/2015,09:53:31,Quarter1,sweing,Thursday,5,0.7,27.48,6960,40,0.0,0,0,58.0,0.700424138
3/5/2015,08:24:51,Quarter1,sweing,Thursday,10,0.7,21.82,6000,30,0.0,0,0,50.0,0.700422
3/5/2015,07:20:47,Quarter1,sweing,Thursday,2,0.6,15.28,1320,0,0.0,0,1,46.0,0.600099145
3/5/2015,21:11:10,Quarter1,finishing,Thursday,9,0.75,2.9,960,0,0.0,0,0,8.0,0.453125
3/5/2015,18:05:50,Quarter1,sweing,Thursday,7,0.8,30.1,1200,0,4.0,40,0,59.0,0.366053523
3/5/2015,09:06:00,Quarter1,sweing,Thursday,6,0.35,22.53,2640,0,0.0,0,1,39.0,0.26369382
3/7/2015,11:28:24,Quarter1,finishing,Saturday,12,0.8,4.6,1080,0,0.0,0,0,9.0,0.868888889
3/7/2015,23:21:36,Quarter1,sweing,Saturday,12,0.8,15.26,4080,75,0.0,0,0,34.0,0.850520588
3/7/2015,12:45:29,Quarter1,sweing,Saturday,1,0.7,26.82,8160,70,0.0,0,0,58.0,0.850045
3/7/2015,13:38:39,Quarter1,finishing,Saturday,7,0.8,4.6,6000,0,0.0,0,0,25.0,0.825444444
3/7/2015,09:18:53,Quarter1,finishing,Saturday,5,0.35,3.94,2400,0,0.0,0,0,10.0,0.80575
3/7/2015,23:07:41,Quarter1,sweing,Saturday,4,0.7,26.82,6960,60,0.0,0,0,58.0,0.800746552
3/7/2015,17:33:06,Quarter1,sweing,Saturday,3,0.8,29.4,6840,63,0.0,0,1,57.0,0.800578947
3/7/2015,11:08:10,Quarter1,sweing,Saturday,11,0.8,11.41,3420,50,0.0,0,0,58.0,0.800034503
3/7/2015,11:18:49,Quarter1,finishing,Saturday,6,0.5,2.9,960,0,0.0,0,0,8.0,0.7975
3/7/2015,07:23:38,Quarter1,sweing,Saturday,9,0.75,18.79,3480,45,0.0,0,0,51.0,0.749987124
3/7/2015,22:15:30,Quarter1,sweing,Saturday,10,0.7,21.82,6000,30,0.0,0,0,50.0,0.700422
3/7/2015,07:17:12,Quarter1,finishing,Saturday,1,0.7,3.94,960,0,0.0,0,0,8.0,0.664875
3/7/2015,15:13:28,Quarter1,finishing,Saturday,4,0.7,3.94,960,0,0.0,0,0,8.0,0.664875
3/7/2015,06:15:21,Quarter1,finishing,Saturday,11,0.8,2.9,960,0,0.0,0,0,8.0,0.657083333
3/7/2015,07:33:56,Quarter1,sweing,Saturday,2,0.65,16.1,4200,0,0.0,0,1,45.0,0.65024031
3/7/2015,17:48:36,Quarter1,finishing,Saturday,8,0.8,4.6,3600,0,0.0,0,0,15.0,0.590740741
3/7/2015,10:55:58,Quarter1,finishing,Saturday,2,0.65,3.9,1920,0,0.0,0,0,8.0,0.528125
3/7/2015,19:06:43,Quarter1,sweing,Saturday,6,0.5,23.41,2280,0,0.0,0,1,39.0,0.500528095
3/7/2015,06:44:23,Quarter1,sweing,Saturday,5,0.7,27.48,6960,24,0.0,0,1,58.0,0.408960345
3/8/2015,17:50:09,Quarter2,finishing,Sunday,3,0.8,4.6,1440,0,0.0,0,0,12.0,0.951944444
3/8/2015,09:41:29,Quarter2,finishing,Sunday,12,0.8,4.6,1080,0,0.0,0,0,9.0,0.945555556
3/8/2015,10:04:53,Quarter2,finishing,Sunday,9,0.75,2.9,1080,0,0.0,0,0,9.0,0.929074074
3/8/2015,17:25:56,Quarter2,finishing,Sunday,1,0.75,3.94,960,0,0.0,0,0,8.0,0.890604167
3/8/2015,11:27:53,Quarter2,finishing,Sunday,4,0.75,3.94,960,0,0.0,0,0,8.0,0.890604167
3/8/2015,16:36:55,Quarter2,finishing,Sunday,2,0.7,3.9,1200,0,0.0,0,0,10.0,0.884
3/8/2015,17:54:48,Quarter2,finishing,Sunday,5,0.5,3.94,960,0,0.0,0,0,8.0,0.857916667
3/8/2015,10:39:43,Quarter2,sweing,Sunday,4,0.75,26.82,6840,65,0.0,0,0,57.0,0.850084211
3/8/2015,15:07:07,Quarter2,sweing,Sunday,1,0.75,26.82,6960,65,0.0,0,0,58.0,0.85007069
3/8/2015,12:58:39,Quarter2,sweing,Sunday,3,0.8,30.1,3360,50,0.0,0,1,57.0,0.800511068
3/8/2015,23:39:37,Quarter2,sweing,Sunday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
3/8/2015,14:21:12,Quarter2,sweing,Sunday,11,0.8,11.41,3420,50,0.0,0,0,58.0,0.800034503
3/8/2015,22:36:32,Quarter2,finishing,Sunday,11,0.8,2.9,960,0,0.0,0,0,8.0,0.755208333
3/8/2015,20:09:21,Quarter2,sweing,Sunday,9,0.75,18.79,5640,45,0.0,0,0,52.0,0.750371895
3/8/2015,20:22:55,Quarter2,sweing,Sunday,10,0.7,21.82,6000,30,0.0,0,0,50.0,0.700422
3/8/2015,16:25:18,Quarter2,sweing,Sunday,2,0.7,16.1,4800,30,0.0,0,1,45.0,0.700106061
3/8/2015,19:01:11,Quarter2,sweing,Sunday,6,0.6,23.41,2520,23,0.0,0,1,38.0,0.601037091
3/8/2015,19:47:17,Quarter2,sweing,Sunday,8,0.6,30.48,6720,0,0.0,0,1,56.0,0.600528571
3/8/2015,10:25:22,Quarter2,sweing,Sunday,5,0.5,26.82,7080,23,0.0,0,1,59.0,0.500033898
3/8/2015,21:07:34,Quarter2,finishing,Sunday,8,0.6,3.9,960,0,0.0,0,0,8.0,0.4509375
3/8/2015,22:22:24,Quarter2,finishing,Sunday,10,0.7,2.9,960,0,0.0,0,0,8.0,0.441041667
3/8/2015,09:53:59,Quarter2,finishing,Sunday,6,0.6,2.9,960,0,0.0,0,0,8.0,0.271875
3/9/2015,13:13:08,Quarter2,finishing,Monday,11,0.8,2.9,0,960,0.0,0,0,8.0,0.960625
3/9/2015,07:37:06,Quarter2,finishing,Monday,12,0.8,4.6,0,1080,0.0,0,0,9.0,0.902962963
3/9/2015,23:05:16,Quarter2,finishing,Monday,5,0.6,3.94,0,2880,0.0,0,0,12.0,0.864342593
3/9/2015,22:08:58,Quarter2,sweing,Monday,4,0.75,26.82,7020,65,0.0,0,0,58.0,0.850446154
3/9/2015,19:57:51,Quarter2,sweing,Monday,1,0.75,26.82,7140,65,0.0,0,0,59.0,0.850426891
3/9/2015,11:30:18,Quarter2,finishing,Monday,9,0.75,2.9,0,3600,0.0,0,0,15.0,0.841
3/9/2015,20:20:00,Quarter2,sweing,Monday,3,0.8,30.1,5160,50,0.0,0,1,58.0,0.800842424
3/9/2015,13:09:47,Quarter2,sweing,Monday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
